brazo,hueso,3.83,N,0.13,3.83,4.96,4.9,4,0.13,0,1.94
cuello,columna,5.32,N,0.13,5.32,5,4.88,4,0.13,0,1.16
manzana,limón,4.05,N,0.13,4.05,5,5,4,0.13,0,1.58
agonía,dolor,7.63,N,0.12,7.63,2.38,2.7,1,0.12,0,1.94
asignación,tarea,8.7,N,0.12,8.7,3.86,2.84,2,0.12,0,1.37
noche,amanecer,2.95,N,0.12,2.95,4.52,4.46,3,0.12,0,1.53
cena,sopa,3.72,N,0.12,3.72,4.5,4.72,3,0.12,0,1.89
pantorrilla,toro,4.93,N,0.12,4.93,4.48,4.85,3,0.12,0,1.67
nieve,tormenta,4.8,N,0.12,4.8,4.85,4.7,4,0.12,0,0.88
uña,mano,3.42,N,0.12,3.42,4.93,4.72,4,0.12,0,1.14
perro,caballo,2.38,N,0.12,2.38,4.85,5,4,0.12,0,1.39
brazo,cuello,1.58,N,0.12,1.58,4.96,5,4,0.12,0,0.72
pelota,guante,1.75,N,0.12,1.75,5,4.97,4,0.12,0,1.27
gripe,fiebre,6.08,N,0.11,6.08,3.65,3.27,2,0.11,0,1.58
cuota,salario,3.72,N,0.11,3.72,3.89,3.69,3,0.11,0,1.26
nervio,cerebro,3.88,N,0.11,3.88,3.89,4.69,3,0.11,0,1.74
bestia,animal,7.83,N,0.11,7.83,4.63,4.61,3,0.11,0,1.64
cena,pollo,2.85,N,0.11,2.85,4.5,4.8,3,0.11,0,1.5
chica,,2.93,N,0.11,2.93,4.85,4.64,4,0.11,0,0.9
niño,chico,5.75,N,0.11,5.75,4.78,4.76,4,0.11,0,1.82
alcohol,vino,7.42,N,0.11,7.42,4.76,4.79,4,0.11,0,1.53
nariz,boca,3.73,N,0.11,3.73,4.89,4.74,4,0.11,0,1.5
calle,automóvil,2.38,N,0.11,2.38,4.75,4.89,4,0.11,0,1.16
campana,puerta,2.2,N,0.11,2.2,4.96,4.81,4,0.11,0,1.46
caja,sombrero,1.3,N,0.11,1.3,4.9,4.88,4,0.11,0,1.15
creencia,impresión,5.95,N,0.1,5.95,1.19,2.23,1,0.1,0,0.72
sesgo,opinión,5.6,N,0.1,5.6,1.68,1.93,1,0.1,0,1.16
atención,preocupación,8.73,N,0.1,8.73,2.3,1.84,1,0.1,0,1.64
ira,ánimo,4.1,N,0.1,4.1,2.41,1.75,1,0.1,0,1.87
elegancia,estilo,5.72,N,0.1,5.72,2.18,2.67,1,0.1,0,1.76
belleza,edad,1.58,N,0.1,1.58,2.93,2.86,2,0.1,0,1.54
libro,tema,2.58,N,0.1,2.58,4.9,2.72,3,0.1,0,0.81
amigo,madre,2.53,N,0.1,2.53,3.07,4.6,3,0.1,0,1.54
vitamina,hierro,5.55,N,0.1,5.55,4.48,4.59,3,0.1,0,1.14
automóvil,fábrica,2.75,N,0.1,2.75,4.89,4.76,4,0.1,0,1.43
pacto,condición,2.45,N,0,2.45,2.52,2.15,1,0,0,1.59
capítulo,opción,0.48,N,0,0.48,3.43,1.9,2,0,0,0.86
aritmética,ritmo,2.35,N,0,2.35,2.74,3.07,2,0,0,2.08
ganador,presencia,1.08,N,0,1.08,3.21,2.72,2,0,0,1.12
creencia,flor,0.4,N,0,0.4,1.19,5,2,0,0,1.19
ganador,meta,3.23,N,0,3.23,3.21,3.06,2,0,0,1.67
truco,tamaño,0.48,N,0,0.48,3.36,3.13,2,0,0,0.59
opción,vena,0.98,N,0,0.98,1.9,4.63,2,0,0,1.11
himno,conquista,0.68,N,0,0.68,4.04,2.54,2,0,0,0.88
resistencia,banda,0.4,N,0,0.4,2,4.68,2,0,0,0.44
cárcel,elección,1.08,N,0,1.08,4.83,1.9,2,0,0,1.08
condición,chico,0.48,N,0,0.48,2.15,4.76,2,0,0,0.8
flor,resistencia,0.4,N,0,0.4,5,2,2,0,0,1.7
agujero,acuerdo,0.3,N,0,0.3,4.81,2.22,2,0,0,1.72
médico,temperamento,0.48,N,0,0.48,4.69,2.56,2,0,0,1.44
fraternidad,puerta,0.68,N,0,0.68,2.46,4.81,2,0,0,0.94
tarea,mujer,0.68,N,0,0.68,2.84,4.46,2,0,0,0.34
fraternidad,béisbol,0.88,N,0,0.88,2.46,4.86,2,0,0,0.98
céntimo,tamaño,0.4,N,0,0.4,4.19,3.13,2,0,0,1.24
presencia,puerta,0.48,N,0,0.48,2.72,4.81,3,0,0,0.83
ratón,gestión,0.48,N,0,0.48,4.83,2.72,3,0,0,1.59
tarea,carretera,0.48,N,0,0.48,2.84,4.72,3,0,0,1.34
licor,siglo,0.4,N,0,0.4,4.73,2.83,3,0,0,1.31
tarea,paja,0.68,N,0,0.68,2.84,4.77,3,0,0,1.53
isla,tarea,0.3,N,0,0.3,4.96,2.84,3,0,0,0.96
noche,capítulo,0.48,N,0,0.48,4.52,3.43,3,0,0,0.92
polución,presidente,0.68,N,0,0.68,3.75,4.4,3,0,0,1.6
pistola,truco,0.48,N,0,0.48,4.83,3.36,3,0,0,1.41
baño,truco,0.58,N,0,0.58,4.85,3.36,3,0,0,1.28
dieta,manzana,1.18,N,0,1.18,3.21,5,3,0,0,1.56
céntimo,esposa,0.58,N,0,0.58,4.19,4.13,3,0,0,1.7
capítulo,cola,0.3,N,0,0.3,3.43,4.96,3,0,0,1.57
,estómago,0.58,N,0,0.58,3.82,4.89,3,0,0,0.87
himno,paja,0.4,N,0,0.4,4.04,4.77,3,0,0,1.64
dentista,coronel,0.4,N,0,0.4,4.93,3.89,3,0,0,1.7
esposa,paja,0.4,N,0,0.4,4.13,4.77,3,0,0,1.53
agujero,esposa,0.68,N,0,0.68,4.81,4.13,3,0,0,1.18
alumno,presidente,0.78,N,0,0.78,4.55,4.4,3,0,0,1.28
baño,esposa,0.48,N,0,0.48,4.85,4.13,3,0,0,1.42
gente,céntimo,0.48,N,0,0.48,4.82,4.19,3,0,0,1.61
fórmula,,1.77,N,0,1.77,4.11,4.96,3,0,0,1.51
mujer,cuero,0.58,N,0,0.58,4.46,4.69,3,0,0,0.99
manzana,brillo,0.58,N,0,0.58,5,4.21,3,0,0,1.2
arma,amanecer,1.18,N,0,1.18,4.83,4.46,3,0,0,1.57
comida,cintura,0.98,N,0,0.98,4.62,4.72,3,0,0,1.58
cámara,presidente,0.48,N,0,0.48,5,4.4,3,0,0,1.56
licor,banda,0.68,N,0,0.68,4.73,4.68,3,0,0,0.91
estómago,vena,2.35,N,0,2.35,4.89,4.63,4,0,0,1.2
pistola,cuero,0.3,N,0,0.3,4.83,4.69,4,0,0,1.8
sofá,béisbol,0.88,N,0,0.88,4.71,4.86,4,0,0,1.32
trabajador,cámara,0.68,N,0,0.68,4.59,5,4,0,0,1.21
cubierta,ratón,0.48,N,0,0.48,4.77,4.83,4,0,0,1.48
arroz,chico,0.4,N,0,0.4,4.86,4.76,4,0,0,1.72
gente,pistola,0.68,N,0,0.68,4.82,4.83,4,0,0,1.47
acantilado,cola,0.3,N,0,0.3,4.71,4.96,4,0,0,1.57
tobillo,ventana,0.3,N,0,0.3,4.81,4.86,4,0,0,1.8
princesa,isla,0.3,N,0,0.3,4.72,4.96,4,0,0,1.36
recipiente,ratón,0.3,N,0,0.3,4.85,4.83,4,0,0,0.95
vagón,contenedor,2.65,N,0,2.65,4.89,4.85,4,0,0,0.85
gente,globo,0.48,N,0,0.48,4.82,4.92,4,0,0,1.96
dólar,gente,0.4,N,0,0.4,4.93,4.82,4,0,0,1.42
baño,globo,0.4,N,0,0.4,4.85,4.92,4,0,0,1.41
estómago,dormitorio,0.4,N,0,0.4,4.89,4.9,4,0,0,0.97
bicicleta,dormitorio,0.4,N,0,0.4,4.89,4.9,4,0,0,1.47
,baño,0.4,N,0,0.4,4.96,4.85,4,0,0,1.63
tazón,cola,0.48,N,0,0.48,4.87,4.96,4,0,0,1
ir,venir,2.42,V,5.75,2.42,3.15,2.72,2,5.75,1,1.51
agarrar,robar,6.18,V,3.28,6.18,3.06,3.84,2,3.28,1,1.69
escuchar,oír,8.17,V,3.22,8.17,3.47,3.66,2,3.22,1,1.72
pensar,racionalizar,8.25,V,3.17,8.25,2.41,1.52,1,3.17,1,1.13
ocurrir,suceder,9.32,V,2.87,9.32,1.84,1.78,1,2.87,1,1.34
desvanecer,desaparecer,9.8,V,2.76,9.8,2.77,2.86,2,2.76,1,0.46
multiplicar,dividir,1.75,V,2.53,1.75,2.79,2.86,2,2.53,1,1.32
declarar,rogar,9.08,V,2.5,9.08,2.59,2.96,2,2.5,1,1.26
comenzar,originar,8.2,V,2.44,8.2,2.56,2.23,1,2.44,1,0.75
proteger,defender,9.13,V,2.28,9.13,2.86,2.31,1,2.28,1,1.29
matar,destruir,5.9,V,2,5.9,3.9,3.08,2,2,1,1.93
crear,hacer,8.72,V,1.72,8.72,2.62,2.67,2,1.72,1,1.14
aceptar,rechazar,0.83,V,1.69,0.83,3.03,2.4,2,1.69,1,1.28
ignorar,evitar,6.87,V,1.56,6.87,2.22,2.41,1,1.56,1,1.22
cargar,traer,5.8,V,1.37,5.8,4.04,2.55,2,1.37,1,1.24
dejar,entrar,0.95,V,1.3,0.95,2.53,3.12,2,1.3,1,1.91
escoger,elegir,7.62,V,1.28,7.62,2.62,2.41,1,1.28,1,1.14
perder,fallar,7.33,V,1.28,7.33,2.25,3,2,1.28,1,1.79
alentar,desalentar,1.58,V,1.23,1.58,2.61,1.9,1,1.23,1,1.55
lograr,cumplir,8.57,V,1.22,8.57,2.29,2.33,1,1.22,1,0.94
hacer,construir,8.33,V,1.2,8.33,2.67,2.6,2,1.2,1,0.85
escuchar,obedecer,4.93,V,1.19,4.93,3.47,2.67,2,1.19,1,1.33
informar,notificar,9.25,V,1.15,9.25,2.25,3.04,2,1.15,1,0.44
recibir,dar,1.47,V,1.11,1.47,2.69,2.83,2,1.11,1,1.19
prestar,rogar,2.62,V,1,2.62,3.1,2.96,2,1,1,1.89
agarrar,obtener,7.1,V,0.9,7.1,3.06,3,2,0.9,1,1.01
avisar,recomendar,8.1,V,0.89,8.1,2.03,1.74,1,0.89,1,1.6
imitar,retratar,6.75,V,0.89,6.75,2.66,2.18,1,0.89,1,1.13
ganar,lograr,7.9,V,0.89,7.9,2.67,2.33,1,0.89,1,1.83
pensar,decidir,5.13,V,0.88,5.13,2.41,1.92,1,0.88,1,1.4
saludar,encontrar,6.17,V,0.83,6.17,2.96,3,2,0.83,1,1.73
acordar,discutir,0.77,V,0.81,0.77,2.31,2.75,1,0.81,1,1.68
disfrutar,entretener,5.92,V,0.79,5.92,2.29,2.55,1,0.79,1,1.27
destruir,hacer,1.6,V,0.78,1.6,3.08,2.67,2,0.78,1,1.72
guardar,proteger,6.58,V,0.74,6.58,2.42,2.86,2,0.74,1,0.44
dar,prestar,7.22,V,0.72,7.22,2.83,3.07,2,0.72,1,0.93
entender,saber,7.47,V,0.71,7.47,2.28,1.68,1,0.71,1,1.26
agarrar,recibir,5.08,V,0.7,5.08,3.06,2.69,2,0.7,1,0.48
aceptar,,6.88,V,0.69,6.88,3.03,2.03,1,0.69,1,1.63
decidir,escoger,8.87,V,0.67,8.87,1.92,2.62,1,0.67,1,1.26
aceptar,creer,6.75,V,0.67,6.75,3.03,1.55,1,0.67,1,1.61
mantener,poseer,8.27,V,0.62,8.27,2.37,2.6,1,0.62,1,0.8
vagar,,8.83,V,0.61,8.83,2.85,2.28,1,0.61,1,0.89
lograr,fallar,0.83,V,0.61,0.83,2.33,3,2,0.61,1,1.44
gastar,guardar,0.55,V,0.61,0.55,2.93,2.42,2,0.61,1,1.06
dejar,ir,7.63,V,0.61,7.63,2.53,3.15,2,0.61,1,1.49
venir,asistir,8.1,V,0.61,8.1,2.72,3.17,2,0.61,1,1.6
saber,creer,5.5,V,0.6,5.5,1.68,1.55,1,0.6,1,1.18
juntar,reunir,7.3,V,0.55,7.3,2.75,3,2,0.55,1,0.59
hacer,ganar,7.62,V,0.54,7.62,2.67,2.39,1,0.54,1,1.92
olvidar,ignorar,3.07,V,0.5,3.07,2.04,2.22,1,0.5,1,1.25
multiplicar,sumar,2.7,V,0.5,2.7,2.79,3,2,0.5,1,1.8
encoger,crecer,0.23,V,0.5,0.23,3.55,3.03,2,0.5,1,1.2
llegar,partir,1.33,V,0.49,1.33,3.22,2.53,2,0.49,1,1.48
lograr,intentar,3.98,V,0.48,3.98,2.33,2.22,1,0.48,1,1.35
aceptar,denegar,1.75,V,0.48,1.75,3.03,2.2,2,0.48,1,1.41
llegar,venir,7.05,V,0.48,7.05,3.22,2.72,2,0.48,1,1.56
concordar,diferir,1.05,V,0.42,1.05,2.31,1.59,1,0.42,0,1.53
enviar,recibir,1.08,V,0.42,1.08,2.7,2.69,2,0.42,0,1.53
ganar,dominar,5.68,V,0.41,5.68,2.67,2.12,1,0.41,0,1.74
sumar,dividir,2.3,V,0.41,2.3,3,2.86,2,0.41,0,1.25
matar,esctrujar,4.92,V,0.41,4.92,3.9,3.97,3,0.41,0,1.48
adquirir,obtener,8.82,V,0.39,8.82,2.93,2.38,2,0.39,0,0.94
participar,unir,7.7,V,0.39,7.7,2.59,2.86,2,0.39,0,1.69
dejar,mantener,2.53,V,0.34,2.53,2.53,1.96,1,0.34,0,1.36
ir,entrar,4,V,0.34,4,3.15,3.12,2,0.34,0,1.43
agarrar,cargar,5.23,V,0.34,5.23,3.06,4.04,2,0.34,0,0.44
olvidar,prender,1.18,V,0.33,1.18,2.04,2.2,1,0.33,0,1.65
citar,elegir,8.17,V,0.33,8.17,2.24,2.41,1,0.33,0,1.51
comprometer,casarse,5.43,V,0.33,5.43,2.07,3.03,1,0.33,0,1.12
pedir,rezar,3.72,V,0.33,3.72,2.52,3.21,2,0.33,0,1.63
ir,enviar,3.75,V,0.33,3.75,3.15,2.7,2,0.33,0,0.77
agarrar,entregar,4.37,V,0.33,4.37,3.06,3.12,2,0.33,0,1.16
hablar,escuchar,3.02,V,0.33,3.02,3.7,3.66,2,0.33,0,0.76
analizar,evaluar,8.03,V,0.28,8.03,2.3,1.85,1,0.28,0,0.49
argumentar,racionalizar,4.2,V,0.28,4.2,2.75,1.52,1,0.28,0,1.21
perder,mantener,1.05,V,0.28,1.05,2.25,2.37,1,0.28,0,1.57
comparar,analizar,8.1,V,0.28,8.1,2.52,2.3,1,0.28,0,0.84
desorganizar,organizar,1.45,V,0.28,1.45,2.44,2.72,1,0.28,0,1.3
ir,permitir,3.62,V,0.28,3.62,3.15,2.41,2,0.28,0,1.53
agarrar,poseer,7.2,V,0.28,7.2,3.06,2.6,2,0.28,0,1.14
aprender,escuchar,3.88,V,0.28,3.88,2.2,3.47,2,0.28,0,1.65
destruir,construir,0.92,V,0.28,0.92,3.08,2.6,2,0.28,0,1.78
crear,construir,8.48,V,0.28,8.48,2.62,3.71,2,0.28,0,1.14
robar,comprar,1.13,V,0.28,1.13,3.84,3.35,2,0.28,0,0.95
matar,colgar,4.45,V,0.28,4.45,3.9,3.7,3,0.28,0,1.43
olvidar,saber,0.92,V,0.27,0.92,2.04,1.68,1,0.27,0,1.6
crear,imaginar,5.13,V,0.27,5.13,2.62,1.53,1,0.27,0,1.7
hacer,suceder,4.23,V,0.27,4.23,2.46,1.78,1,0.27,0,1.02
ganar,cumplir,7.85,V,0.27,7.85,2.67,2.33,1,0.27,0,0.8
dar,denegar,1.43,V,0.27,1.43,2.83,2.2,1,0.27,0,1.36
merecer,ganar,5.8,V,0.23,5.8,1.69,2.39,1,0.23,0,0.62
obtener,poner,1.98,V,0.22,1.98,2.38,2.5,1,0.22,0,1.33
localizar,encontrar,8.73,V,0.22,8.73,2.97,2.63,2,0.22,0,1.54
aparecer,asistir,6.28,V,0.22,6.28,3.13,3.17,2,0.22,0,1.47
saber,comprender,7.63,V,0.21,7.63,1.68,1.86,1,0.21,0,1.39
pretender,imaginar,8.47,V,0.21,8.47,2.11,1.53,1,0.21,0,1.63
satisfacer,favorecer,7.67,V,0.21,7.67,2.04,1.64,1,0.21,0,1.74
apreciar,mantener,4.85,V,0.21,4.85,1.73,2.37,1,0.21,0,1.78
discutir,diferir,5.15,V,0.21,5.15,2.75,1.59,1,0.21,0,1.22
vencer,dominar,6.25,V,0.21,6.25,2.28,2.12,1,0.21,0,1.58
comportar,obedecer,7.3,V,0.21,7.3,1.78,2.67,1,0.21,0,1.24
cooperar,participar,6.43,V,0.21,6.43,1.87,2.59,1,0.21,0,1.5
lograr,intentar,4.42,V,0.21,4.42,2.29,2.22,1,0.21,0,1.14
fallar,desalentar,3.33,V,0.21,3.33,3,1.9,1,0.21,0,1.2
comenzar,salir,1.28,V,0.21,1.28,2.56,2.56,1,0.21,0,1.53
decir,participar,3.82,V,0.21,3.82,2.58,2.59,1,0.21,0,1.3
venir,llevar,2.42,V,0.21,2.42,2.72,2.55,2,0.21,0,1.03
declarar,anunciar,9.08,V,0.21,9.08,2,3.31,2,0.21,0,1.56
leer,comprender,4.7,V,0.21,4.7,3.56,1.86,2,0.21,0,1.75
agarrar,dejar,2.47,V,0.21,2.47,3.06,2.53,2,0.21,0,0.8
proclamar,anunciar,8.18,V,0.21,8.18,2.36,3.31,2,0.21,0,1.58
adquirir,obtener,8.57,V,0.21,8.57,2.93,3,2,0.21,0,1.96
concluir,decidir,7.75,V,0.2,7.75,1.78,1.92,1,0.2,0,1.17
favorecer,pedir,2.98,V,0.2,2.98,1.64,2.59,1,0.2,0,1.18
discutir,probar,4.83,V,0.2,4.83,2.75,1.83,1,0.2,0,0.62
pedir,,6.47,V,0.2,6.47,2.52,2.59,1,0.2,0,1.62
encontrar,desaparecer,0.77,V,0.2,0.77,2.63,2.86,2,0.2,0,1.04
inspeccionar,examinar,8.75,V,0.2,8.75,3.31,2.86,2,0.2,0,1.39
verificar,justificar,4.08,V,0.17,4.08,2.1,1.45,1,0.17,0,1.11
asumir,predecir,4.85,V,0.17,4.85,1.75,2,1,0.17,0,1.02
aprender,evaluar,4.17,V,0.17,4.17,2.2,1.85,1,0.17,0,0.88
discutir,justificar,5,V,0.17,5,2.75,1.45,1,0.17,0,1.13
hacer,convertir,4.77,V,0.17,4.77,2.67,1.54,1,0.17,0,0.82
descubrir,originar,4.83,V,0.17,4.83,2.37,2.23,1,0.17,0,1.33
lograr,conseguir,7.5,V,0.17,7.5,2.29,2.33,1,0.17,0,1.29
dar,poner,3.65,V,0.17,3.65,2.83,2.5,2,0.17,0,1.47
entender,escuchar,4.68,V,0.17,4.68,2.28,3.47,2,0.17,0,1.66
expandir,crecer,8.27,V,0.17,8.27,3.36,3.03,2,0.17,0,1.28
,vender,1.73,V,0.17,1.73,3.1,3.35,2,0.17,0,1.21
mantener,proteger,5.4,V,0.15,5.4,2.37,2.86,2,0.15,0,1.26
explicar,probar,4.1,V,0.14,4.1,1.97,1.83,1,0.14,0,1.29
asumir,pretender,3.72,V,0.14,3.72,1.75,2.11,1,0.14,0,1.15
concordar,favorecer,4.13,V,0.14,4.13,2.31,1.64,1,0.14,0,1.7
perdonar,olvidar,3.92,V,0.14,3.92,1.92,2.04,1,0.14,0,1.5
clarificar,explicar,8.33,V,0.14,8.33,2.07,1.97,1,0.14,0,1.74
entender,perdonar,4.87,V,0.14,4.87,2.28,1.92,1,0.14,0,1.32
recordar,olvidar,0.87,V,0.14,0.87,2.19,2.04,1,0.14,0,1.56
obtener,permanecer,1.6,V,0.14,1.6,2.38,1.96,1,0.14,0,1.68
,descubrir,7.47,V,0.14,7.47,2.03,2.37,1,0.14,0,0.59
requerir,,1.82,V,0.14,1.82,2.07,2.38,1,0.14,0,1.06
ignorar,pedir,1.07,V,0.14,1.07,2.22,2.52,1,0.14,0,1.27
pensar,,4.77,V,0.14,4.77,2.41,2.38,1,0.14,0,1.23
rechazar,evitar,4.78,V,0.14,4.78,2.4,2.41,1,0.14,0,1.36
argumentar,persuadir,6.23,V,0.14,6.23,2.75,2.07,1,0.14,0,1.7
,persuadir,3.17,V,0.14,3.17,2.83,2.07,1,0.14,0,1.39
aceptar,perdonar,3.73,V,0.14,3.73,3.03,1.92,1,0.14,0,1.75
hacer,salir,1.17,V,0.14,1.17,2.46,2.56,1,0.14,0,1.81
investigar,examinar,8.1,V,0.14,8.1,2.27,2.86,1,0.14,0,1.31
discutir,explicar,6.67,V,0.14,6.67,3.17,1.97,1,0.14,0,1.53
deber,prestar,2.32,V,0.14,2.32,2.07,3.07,1,0.14,0,0.82
explorar,descubrir,8.48,V,0.14,8.48,2.9,2.37,2,0.14,0,1.33
complicar,argumentar,4.8,V,0.14,4.8,2.6,2.75,2,0.14,0,0.9
retirar,rechazar,6.38,V,0.14,6.38,3.04,2.4,2,0.14,0,1.97
mantener,,2.25,V,0.14,2.25,2.37,3.1,2,0.14,0,1.29
rogar,pedir,6,V,0.14,6,2.96,2.52,2,0.14,0,1.58
arreglar,organizar,8.27,V,0.14,8.27,2.79,2.72,2,0.14,0,1.1
reducir,encoger,8.02,V,0.14,8.02,2,3.55,2,0.14,0,1.82
hablar,,4.67,V,0.14,4.67,3.7,2.03,2,0.14,0,1.47
dar,,2.22,V,0.14,2.22,2.83,3.1,2,0.14,0,1.63
matar,defender,2.63,V,0.14,2.63,3.9,2.31,2,0.14,0,0.85
desaparecer,encoger,5.8,V,0.14,5.8,2.86,3.55,2,0.14,0,1
entregar,cargar,3.88,V,0.14,3.88,3.12,4.04,2,0.14,0,1.44
respirar,,1.37,V,0.14,1.37,4.07,3.97,3,0.14,0,2.02
,notificar,5.3,V,0.13,5.3,2.03,3.04,1,0.13,0,0.62
convertir,parecer,2.63,V,0.11,2.63,1.54,1.75,1,0.11,0,1.79
pretender,parecer,4.68,V,0.11,4.68,2.11,1.75,1,0.11,0,1.63
cumplir,convertir,4,V,0.11,4,2.33,1.54,1,0.11,0,0.85
contemplar,pensar,8.82,V,0.11,8.82,1.71,2.41,1,0.11,0,1.59
determinar,predecir,5.8,V,0.11,5.8,2.13,2,1,0.11,0,1.37
favorecer,entretener,5,V,0.11,5,1.64,2.55,1,0.11,0,0.71
permanecer,retener,5.75,V,0.11,5.75,1.96,2.32,1,0.11,0,1.12
pretender,,7.03,V,0.11,7.03,2.11,2.18,1,0.11,0,1.64
olvidar,retener,0.63,V,0.11,0.63,2.04,2.32,1,0.11,0,1.68
querer,elegir,4.78,V,0.11,4.78,1.93,2.62,1,0.11,0,1.56
perder,obtener,0.77,V,0.11,0.77,2.25,2.38,1,0.11,0,1.33
intentar,pensar,2.62,V,0.11,2.62,2.22,2.41,1,0.11,0,1.45
convertir,aparecer,4.77,V,0.11,4.77,1.54,3.13,1,0.11,0,1.51
dejar,ignorar,4.42,V,0.11,4.42,2.53,2.22,1,0.11,0,1.33
aceptar,recomendar,2.75,V,0.11,2.75,3.03,1.74,1,0.11,0,1.01
,,3.57,V,0.11,3.57,2.53,2.28,1,0.11,0,1.33
mantener,dar,1.05,V,0.11,1.05,2.37,2.83,2,0.11,0,1.03
dar,permitir,5.15,V,0.11,5.15,2.83,2.41,2,0.11,0,1.32
traer,enviar,2.97,V,0.11,2.97,2.55,2.7,2,0.11,0,0.88
absorber,aprender,5.48,V,0.11,5.48,3.11,2.2,2,0.11,0,1.16
adquirir,encontrar,6.38,V,0.11,6.38,2.93,2.63,2,0.11,0,1.74
partir,aparecer,0.97,V,0.11,0.97,2.53,3.13,2,0.11,0,1.45
crear,destruir,0.63,V,0.11,0.63,2.62,3.08,2,0.11,0,1.1
comenzar,,7.42,V,0.11,7.42,2.56,3.15,2,0.11,0,1.24
obtener,comprar,5.08,V,0.11,5.08,2.38,3.35,2,0.11,0,1.02
juntar,ahorrar,6.67,V,0.11,6.67,3.34,2.42,2,0.11,0,0.44
,recuperar,5.73,V,0.11,5.73,3,2.79,2,0.11,0,1.08
unir,agregar,8.1,V,0.11,8.1,2.86,3,2,0.11,0,0.88
juntar,casar,5.35,V,0.11,5.35,2.86,3.03,2,0.11,0,1.41
aceptar,entregar,1.58,V,0.11,1.58,3.03,3.12,2,0.11,0,1.37
adjuntar,unir,7.75,V,0.11,7.75,3.33,2.86,2,0.11,0,0.94
poner,colgar,3,V,0.11,3,2.5,3.7,2,0.11,0,1.49
ir,vender,0.97,V,0.11,0.97,3.15,3.35,2,0.11,0,0.9
comunicar,rezar,3.55,V,0.11,3.55,3.43,3.21,2,0.11,0,1.38
dar,robar,0.5,V,0.11,0.5,2.83,3.84,2,0.11,0,0.62
añadir,construir,4.92,V,0.11,4.92,3,3.71,2,0.11,0,1.1
traer,recuperar,2.62,V,0.1,2.62,2.55,2.79,2,0.1,0,0.74
comprender,satisfacer,2.55,V,0,2.55,1.86,2.04,1,0,0,1
,decidir,1.18,V,0,1.18,2.18,1.92,1,0,0,1.37
organizar,convertir,1.77,V,0,1.77,2.72,1.54,1,0,0,1.86
dar,conocer,0.88,V,0,0.88,2.83,1.68,1,0,0,1.12
decir,verificar,4.9,V,0,4.9,2.58,2.1,1,0,0,0.65
cooperar,unirse,5.18,V,0,5.18,1.87,2.86,1,0,0,0.36
organizar,requerir,0.98,V,0,0.98,2.79,2.07,1,0,0,1.72
,querer,1.77,V,0,1.77,3.1,1.93,1,0,0,1.22
investigar,perseguir,7.15,V,0,7.15,2.27,2.83,1,0,0,0.56
ignorar,explorar,0.4,V,0,0.4,2.22,2.9,1,0,0,1.19
traer,complicar,0.98,V,0,0.98,2.55,2.6,1,0,0,1.57
entrar,deber,0.68,V,0,0.68,3.12,2.07,1,0,0,1.67
,notificar,0.78,V,0,0.78,2.18,3.04,2,0,0,1.17
recordar,vender,0.4,V,0,0.4,2.19,3.35,2,0,0,1.61
absorber,poseer,5,V,0,5,3.11,2.6,2,0,0,1.15
,adquirir,2.85,V,0,2.85,2.86,2.93,2,0,0,0.99
enviar,atender,1.67,V,0,1.67,2.7,3.17,2,0,0,1.44
recolectar,,4.8,V,0,4.8,2.75,3.17,2,0,0,1.97
absorber,retirar,2.97,V,0,2.97,3.11,3.04,2,0,0,1.75
asistir,llegar,6.08,V,0,6.08,3.17,3.22,2,0,0,1.18
